======================================================================
  策略武器库 · 每日信号报告
  日期: 2026-06-25
======================================================================

【市场概况】
  全市场: 2983只 | 均涨幅 -1.30% | 上涨比 22%
  159200   科创债ETF富国      -0.00%  1.27x   33   15    29% ⚪
  515880   通信ETF国泰       +3.07%  1.11x   24   36    28% ⚪
  588000   科创50ETF华夏     +3.91%  1.05x   20   36    26% ⚪
  511360   短融ETF海富通      +0.00%  1.12x   24   15    24% ⚪
  159915   创业板ETF易方达     +3.22%  0.95x   16   36    24% ⚪
  159352   A500ETF南方     +2.04%  0.98x   16   29    23% ⚪
  511880   银华日利ETF       +0.00%  1.04x   19   20    23% ⚪
  511090   30年国债ETF鹏扬    +0.25%  1.04x   19   20    23% ⚪
  511110   公司债ETF易方达     -0.00%  1.04x   19   15    22% ⚪
  159338   中证A500ETF国泰   +1.89%  0.87x   14   29    22% ⚪
  513180   恒生科技ETF华夏     -1.93%  1.01x   17   15    21% ⚪
  159570   港股通创新药ETF汇添富  -1.62%  1.01x   17   15    21% ⚪
  159112   科创债ETF银华      +0.04%  0.90x   15   20    20% ⚪
  159113   科创债ETF大成      -0.01%  0.95x   16   15    20% ⚪
  563360   A500ETF华泰柏瑞   +1.64%  0.71x   10   29    20% ⚪
  511990   华宝添益ETF       -0.00%  0.89x   14   15    19% ⚪
  551800   科创债ETF国泰      -0.01%  0.89x   14   15    19% ⚪
  510050   上证50ETF华夏     +1.16%  0.75x   11   23    19% ⚪
  510500   中证500ETF南方    +1.11%  0.58x    7   32    19% ⚪
  513130   恒生科技ETF华泰柏瑞   -1.96%  0.84x   13   15    19% ⚪
  511580   国债政金债ETF招商    +0.03%  0.67x    9   20    18% ⚪
  511380   可转债ETF博时      -0.68%  0.74x   11   15    17% ⚪
  551520   科创债ETF汇添富     +0.05%  0.66x    9   20    17% ⚪
  511100   国债ETF华夏       +0.07%  0.63x    8   20    17% ⚪
  551030   科创债ETF鹏华      +0.05%  0.57x    7   20    16% ⚪
  512100   中证1000ETF南方   +0.51%  0.48x    5   23    16% ⚪
  511200   信用债ETF华夏      +0.00%  0.43x    4   20    15% ⚪
  511260   十年国债ETF国泰     -0.86%  0.25x    2   15    13% ⚪
  551500   科创债ETF易方达     +0.04%  0.08x    1   20    13% ⚪

【各池规则】
  涨停池: 4条件(市值30-500亿+股价5-100+MA5>MA10+20日涨停2-4次) → 按今日涨幅排序
  妖股池: 一字板(+3) + 低振幅<8%(+2) + 缩量板(+1) + 非量能极值(+1)
          + 连板≥2(+1) + 缩量整理≥1天(+1) → 评分≥3入选
  牛股池: 市值5-50亿 + 收盘<MA40 + 缩量 + 20日波动<3% + 60日无涨停
          → 综合评分(市值+偏离度+量比+波动+涨停次)

======================================================================
  报告结束。以上信号仅供参考，不构成投资建议。
======================================================================
